CITY.NAME,Year,Population,Levy.Rate,Adjusted.Amount,CITY.SIZE
MASSENA,2012,346,16.33715,5494964.732,RURAL
MATLOCK,2012,88,11.67344,1489077.474,RURAL
MAURICE,2012,277,12.60165,5559884.558,RURAL
MAXWELL,2012,923,8.97656,17623781.78,RURAL PLUS
MAYNARD,2012,512,14.67565,9461100.362,RURAL
MAYSVILLE,2012,185,5.16951,3829399.463,RURAL
MCCALLSBURG,2012,330,14.67063,5825438.503,RURAL
MCCAUSLAND,2012,308,9.21668,8159543.133,RURAL
MCCLELLAND,2012,154,8.09968,3729293.686,RURAL
MCGREGOR,2012,853,14.33534,28562679.55,RURAL PLUS
MCINTIRE,2012,126,8.1,1385143.49,RURAL
MECHANICSVILLE,2012,1123,10.67471,24510362.16,RURAL PLUS
MEDIAPOLIS,2012,1553,11.4245,38670173.63,RURAL PLUS
MELBOURNE,2012,836,10.17925,13695586.4,RURAL PLUS
MELCHER-DALLAS,2012,1279,13.85855,18176188.39,RURAL PLUS
MELROSE,2012,113,14.73309,1845669.54,RURAL
MELVIN,2012,206,11.28936,3419354.249,RURAL
MENLO,2012,349,13.2566,5332897.983,RURAL
MERIDEN,2012,157,12.74559,2315500.996,RURAL
MERRILL,2012,746,8.8561,18050231.67,RURAL
MESERVEY,2012,251,9.74292,3342901.355,RURAL
MIDDLETOWN,2012,327,10.21167,6439751.359,RURAL
MILES,2012,453,7.4925,9269641.558,RURAL
MILFORD,2012,2952,12.02557,117786192.6,URBAN CLUSTER
MILLERSBURG,2012,145,8.1,1861101.692,RURAL
MILLERTON,2012,44,8.1,726209.1879,RURAL
MILO,2012,766,8.1,15381640.25,RURAL
MILTON,2012,418,11.4242,5191935.268,RURAL
MINBURN,2012,376,15.40264,7826139.218,RURAL
MINDEN,2012,606,9.07959,13448941.13,RURAL
MINGO,2012,299,13.91019,6390788.527,RURAL
MISSOURI VALLEY,2012,2727,16.75989,69233201.3,URBAN CLUSTER
MITCHELL,2012,136,9.07234,2242859.263,RURAL
MITCHELLVILLE,2012,2281,14.72889,41140802.69,RURAL PLUS
MODALE,2012,277,13.11611,6708548.559,RURAL
MONDAMIN,2012,391,16.33902,7135593.274,RURAL
MONMOUTH,2012,154,8.81662,1771804.073,RURAL
MONONA,2012,1528,15.97716,33763240.17,RURAL PLUS
MONROE,2012,1818,11.25006,43614046.99,RURAL PLUS
MONTEZUMA,2012,1435,12.60386,41870095.44,RURAL PLUS
MONTICELLO,2012,3773,13.94399,103394979.6,URBAN CLUSTER
MONTOUR,2012,248,15.5934,3646199.073,RURAL
MONTROSE,2012,813,8.1,13326520.14,RURAL PLUS
MOORHEAD,2012,219,13.2744,2969587.91,RURAL
MOORLAND,2012,166,12.69285,4685503.03,RURAL
MORAVIA,2012,655,9.8774,9145602.982,RURAL
MORLEY,2012,114,9.3963,1057303.798,RURAL
MORNING SUN,2012,837,12.26968,12933084.16,RURAL PLUS
MORRISON,2012,94,10.01443,1729888.479,RURAL
MOULTON,2012,596,13.3354,6837458.747,RURAL
MOUNT AUBURN,2012,148,9.20473,2156343.756,RURAL
MOUNT AYR,2012,1668,15.92908,34556173.38,RURAL PLUS
MOUNT PLEASANT,2012,8560,12.18806,254828551.5,NANO- and MICROPOLITAN
MOUNT VERNON,2012,4581,12.99703,116940801.2,URBAN CLUSTER
MOVILLE,2012,1626,9.8812,35442937.6,RURAL PLUS
MURRAY,2012,748,16.63626,8893268.777,RURAL
MUSCATINE,2012,23820,15.77146,722913276.5,NANO- and MICROPOLITAN
MYSTIC,2012,418,22.31441,3956575.429,RURAL
NASHUA,2012,1629,16.67783,31658740.05,RURAL PLUS
NEMAHA,2012,84,8.1,2131367.553,RURAL
NEOLA,2012,853,8.98983,23444111.82,RURAL PLUS
NEVADA,2012,6804,15.00435,190702297,NANO- and MICROPOLITAN
NEW ALBIN,2012,513,16.8045,10182847.94,RURAL
NEW HAMPTON,2012,3550,13.47791,114707091.3,URBAN CLUSTER
NEW HARTFORD,2012,515,20.81909,9862526.502,RURAL
NEW LIBERTY,2012,140,3.12506,3553687.805,RURAL
NEW LONDON,2012,1884,11.99706,32221460.48,RURAL PLUS
NEW MARKET,2012,414,10.81256,4828275.328,RURAL
NEW PROVIDENCE,2012,228,11.19043,3049142.307,RURAL
NEW SHARON,2012,1300,8.42572,23728377.96,RURAL PLUS
NEW VIENNA,2012,426,9.99674,11437780.35,RURAL
NEW VIRGINIA,2012,488,7.80772,9306509.696,RURAL
NEWELL,2012,887,15.06573,20260707.73,RURAL PLUS
NEWHALL,2012,882,12.93043,22389137.96,RURAL PLUS
NEWTON,2012,15094,15.30305,481031324.9,NANO- and MICROPOLITAN
NICHOLS,2012,372,8.1,6603488.632,RURAL
NODAWAY,2012,111,12.9865,1489698.313,RURAL
NORA SPRINGS,2012,1419,13.6525,29973880.33,RURAL PLUS
NORTH BUENA VISTA,2012,121,2.82807,3345549.789,RURAL
NORTH ENGLISH,2012,1029,7.4925,18942244.31,RURAL PLUS
NORTH LIBERTY,2012,15270,11.03264,586059357.5,NANO- and MICROPOLITAN
NORTH WASHINGTON,2012,116,8.1,1603644.669,RURAL
NORTHBORO,2012,57,10.54069,534553.9051,RURAL
NORTHWOOD,2012,1972,12.81387,52751491.15,RURAL PLUS
NORWALK,2012,9435,16.34634,294149802.1,NANO- and MICROPOLITAN
NORWAY,2012,537,11.16277,13509807.56,RURAL
NUMA,2012,91,10.62112,891448.3163,RURAL
OAKLAND,2012,1510,8.1,34051704.15,RURAL PLUS
OAKLAND ACRES,2012,154,6.30079,5638086.926,RURAL
OAKVILLE,2012,171,8.1,6669471.599,RURAL
OCHEYEDAN,2012,472,12.72398,8928567.772,RURAL
ODEBOLT,2012,989,14.65278,18798152.28,RURAL PLUS
OELWEIN,2012,6337,17.30329,113450882.2,NANO- and MICROPOLITAN
OGDEN,2012,2019,15.11002,38680712.64,RURAL PLUS
OKOBOJI,2012,833,4.92196,270055675.6,RURAL PLUS
OLDS,2012,232,8.1,4531731.477,RURAL
OLIN,2012,693,12.48001,11083164.75,RURAL
OLLIE,2012,214,9.98897,2464260.98,RURAL
ONAWA,2012,2932,13.78411,63815859.37,URBAN CLUSTER
ONSLOW,2012,194,12.14512,3021089.722,RURAL
ORANGE CITY,2012,6155,15.12991,175068637.4,NANO- and MICROPOLITAN
ORCHARD,2012,71,8.1,832169.8702,RURAL
ORIENT,2012,395,13.4139,5104562.967,RURAL
ORLEANS,2012,613,2.75685,94946460.25,RURAL
OSAGE,2012,3623,12.94349,85893906.83,URBAN CLUSTER
OSCEOLA,2012,5020,14.32896,154635243.2,NANO- and MICROPOLITAN
OSKALOOSA,2012,11533,14.97533,291831902.1,NANO- and MICROPOLITAN
OSSIAN,2012,834,12.54344,19080682.4,RURAL PLUS
OSTERDOCK,2012,58,1.76731,946553.1464,RURAL
OTHO,2012,532,13.48196,5633520.351,RURAL
OTO,2012,110,8.1,1396550.057,RURAL
OTTOSEN,2012,42,11.62938,2572932.001,RURAL
OTTUMWA,2012,24836,20.03373,574943064.9,NANO- and MICROPOLITAN
OWASA,2012,43,8.1,1098620.084,RURAL
OXFORD,2012,816,11.03538,20577695.3,RURAL PLUS
OXFORD JUNCTION,2012,491,15.2169,6089077.897,RURAL
OYENS,2012,100,7.49998,4609931.153,RURAL
PACIFIC JUNCTION,2012,461,13.84663,9083725.446,RURAL
PACKWOOD,2012,210,6.18903,3606162.145,RURAL
PALMER,2012,162,10.80918,3462643.404,RURAL
PALO,2012,1018,11.85206,28066396.95,RURAL PLUS
PANAMA,2012,217,8.1,5990134.846,RURAL
PANORA,2012,1098,16.25132,32329001.07,RURAL PLUS
PANORAMA PARK,2012,132,5.51713,3360356.616,RURAL
PARKERSBURG,2012,1928,17.58232,58317629.85,RURAL PLUS
PARNELL,2012,191,8.1,3295094.073,RURAL
PATON,2012,234,12.3296,4221396.39,RURAL
PATTERSON,2012,157,12.73994,1858236.144,RURAL
PAULLINA,2012,1029,9.71897,20922479.77,RURAL PLUS
PELLA,2012,10340,10.2,384844330,NANO- and MICROPOLITAN
PEOSTA,2012,1494,7.851,104084379,RURAL PLUS
PERRY,2012,8015,16.80162,141147305.8,NANO- and MICROPOLITAN
PERSIA,2012,306,12.24175,5141197.842,RURAL
PETERSON,2012,328,18.50852,5691361.537,RURAL
PIERSON,2012,365,16.30611,5795694.76,RURAL
PILOT MOUND,2012,171,11.10291,2466881.602,RURAL
PIONEER,2012,23,8.06508,2688649.363,RURAL
PISGAH,2012,244,12.77626,3997610.903,RURAL
PLAINFIELD,2012,433,13.78941,8907917.703,RURAL
PLANO,2012,69,7.32847,862045.4965,RURAL
PLEASANT HILL,2012,9187,11.65,427096358.9,NANO- and MICROPOLITAN
PLEASANT PLAIN,2012,96,8.03941,1570416.334,RURAL
PLEASANTVILLE,2012,1691,10.34086,37171838.3,RURAL PLUS
PLOVER,2012,75,16.1904,2010169.404,RURAL
PLYMOUTH,2012,376,12.11006,7723944.838,RURAL
POCAHONTAS,2012,1750,19.9545,35864890,RURAL PLUS
POLK CITY,2012,3704,7.9,129619484.1,URBAN CLUSTER
POMEROY,2012,646,19.63547,11762913.3,RURAL
POPEJOY,2012,78,8.1,949443.8151,RURAL
PORTSMOUTH,2012,190,7.88997,5995420.948,RURAL
POSTVILLE,2012,2171,14.1938,51871735.6,RURAL PLUS
PRAIRIE CITY,2012,1668,12.94713,39679326.53,RURAL PLUS
PRAIRIEBURG,2012,181,8.1,2577596.367,RURAL
PRESCOTT,2012,249,13.48621,2292542.519,RURAL
PRESTON,2012,999,7.99899,25553028.69,RURAL PLUS
PRIMGHAR,2012,890,18.10758,15339082.29,RURAL PLUS
PRINCETON,2012,915,9.58242,28475904.76,RURAL PLUS
PROMISE CITY,2012,108,8.76904,1121261.862,RURAL
PROTIVIN,2012,282,10.30979,6733348.021,RURAL
PULASKI,2012,263,9.89482,3381538.704,RURAL
QUASQUETON,2012,554,12.36835,9688493.353,RURAL
QUIMBY,2012,316,12.91165,3818733.057,RURAL
RADCLIFFE,2012,539,11.96054,11548853.99,RURAL
RAKE,2012,220,11.24604,8114149.227,RURAL
RALSTON,2012,76,7.41643,12200996.74,RURAL
RANDALIA,2012,67,12.2435,748615.9076,RURAL
RANDALL,2012,170,12.44642,4230166.187,RURAL
RANDOLPH,2012,161,8.1,2911910.905,RURAL
RATHBUN,2012,88,8.1,1074611.923,RURAL
RAYMOND,2012,798,6.91757,24063857.02,RURAL
READLYN,2012,819,12.32435,21717531.19,RURAL PLUS
REASNOR,2012,150,12.46132,2799135.35,RURAL
RED OAK,2012,5629,17.08673,124484701,NANO- and MICROPOLITAN
REDDING,2012,80,8.1,860954.5427,RURAL
REDFIELD,2012,864,11.59073,16999806.45,RURAL PLUS
REINBECK,2012,1662,13.24054,48687180.44,RURAL PLUS
REMBRANDT,2012,208,10.32783,2194006.783,RURAL
REMSEN,2012,1647,11.37656,48156637.77,RURAL PLUS
RENWICK,2012,238,12.45672,11412813.12,RURAL
RHODES,2012,308,5.29567,4576711.789,RURAL
RICEVILLE,2012,788,17.23804,14408581.23,RURAL
RICHLAND,2012,578,11.94598,10840911.99,RURAL
RICKARDSVILLE,2012,179,1.00003,5662434.215,RURAL
RICKETTS,2012,147,21.60192,1011456.823,RURAL
RIDGEWAY,2012,302,6.99787,7590142.405,RURAL
RINARD,2012,52,19.7482,1092560.625,RURAL
RINGSTED,2012,412,23.17122,6471827.733,RURAL
RIPPEY,2012,285,9.09091,4870048.272,RURAL
RIVERDALE,2012,410,7.00244,62772368.34,RURAL
RIVERSIDE,2012,1038,5.09999,90587335.43,RURAL PLUS
RIVERTON,2012,288,18.98564,2949678.9,RURAL
ROBINS,2012,3279,8.60023,147135300,URBAN CLUSTER
ROCK FALLS,2012,148,6.50149,4440942.768,RURAL
ROCK RAPIDS,2012,2568,19.5854,65714199.73,URBAN CLUSTER
ROCK VALLEY,2012,3557,13.33852,105655010.7,URBAN CLUSTER
ROCKFORD,2012,849,11.35792,15373924.62,RURAL PLUS
ROCKWELL,2012,1038,8.1,23856669.1,RURAL PLUS
ROCKWELL CITY,2012,2161,19.17495,27486047.21,RURAL PLUS
RODMAN,2012,43,12.63668,838335.1946,RURAL
RODNEY,2012,59,11.41259,854265.2733,RURAL
ROLAND,2012,1289,10.38195,33171515.26,RURAL PLUS
ROLFE,2012,570,13.44816,9318199.768,RURAL
ROME,2012,115,8.09453,930560.2661,RURAL
ROSE HILL,2012,166,8.1,1379395.347,RURAL
ROSSIE,2012,72,5.98341,1069643.418,RURAL
ROWAN,2012,156,15.97834,1940772.72,RURAL
ROWLEY,2012,269,11.24317,6188244.341,RURAL
ROYAL,2012,440,12.43446,7147456.499,RURAL
RUDD,2012,362,10.56399,8967882.481,RURAL
RUNNELLS,2012,519,10.89865,10864286.76,RURAL
RUSSELL,2012,547,11.3023,5745926.273,RURAL
RUTHVEN,2012,715,13.18855,10459273.75,RURAL
RUTLAND,2012,126,13.7312,2534299.138,RURAL
RYAN,2012,360,12.82922,9454637.178,RURAL
SABULA,2012,578,11.63739,13559735.74,RURAL
SAC CITY,2012,2176,17.42966,40721667.39,RURAL PLUS
ST. ANTHONY,2012,103,9.02881,1404285.422,RURAL
ST. CHARLES,2012,644,12.77956,14091046.39,RURAL
SALEM,2012,385,11.27914,4176025.81,RURAL
SALIX,2012,381,8.1,8037201.994,RURAL
SANBORN,2012,1387,14.11235,34359545.11,RURAL PLUS
SANDYVILLE,2012,51,6.05664,1400298.417,RURAL
SCARVILLE,2012,71,8.1,1045535.672,RURAL
SCHALLER,2012,757,14.62226,11167845.55,RURAL
SCHLESWIG,2012,891,8.40979,20600835.01,RURAL PLUS
SCRANTON,2012,545,16.49725,9819824.094,RURAL
SEARSBORO,2012,148,14.00364,2110013.209,RURAL
SERGEANT BLUFF,2012,4360,12.97812,122266721.1,URBAN CLUSTER
SEYMOUR,2012,695,12.38873,8770888.163,RURAL
SHAMBAUGH,2012,187,10.54496,2207798.915,RURAL
SHANNON CITY,2012,71,6.99228,674073.9771,RURAL
SHARPSBURG,2012,89,16.18806,574094.7002,RURAL
SHEFFIELD,2012,1160,12.01875,29241838.66,RURAL PLUS
SHELBY,2012,632,8.1,41374929.81,RURAL
SHELDAHL,2012,322,3.20265,6809533.559,RURAL
SHELDON,2012,5120,12.99469,148118928.6,NANO- and MICROPOLITAN
SHELL ROCK,2012,1320,15.72864,32041768.9,RURAL PLUS
SHELLSBURG,2012,984,13.61981,25868404.06,RURAL PLUS
SHENANDOAH,2012,5072,18.8496,113978889.5,NANO- and MICROPOLITAN
SHERRILL,2012,180,1.6923,4254334.043,RURAL
SHUEYVILLE,2012,595,7.09995,29604622.07,RURAL
SIBLEY,2012,2687,19.76581,52303561.31,URBAN CLUSTER
SIDNEY,2012,1081,14.69823,18524412.59,RURAL PLUS
SIGOURNEY,2012,2056,21.22117,44707495.81,RURAL PLUS
SILVER CITY,2012,239,10.45433,5107210.504,RURAL
SIOUX CENTER,2012,7200,13.77542,241910320.9,NANO- and MICROPOLITAN
SIOUX CITY,2012,82689,16.65736,2340518612,NANO- and MICROPOLITAN
SIOUX RAPIDS,2012,790,14.81321,14700154.79,RURAL
SLATER,2012,1500,14.35208,39373235.04,RURAL PLUS
SLOAN,2012,975,9.10901,27333459.02,RURAL PLUS
SMITHLAND,2012,224,11.73939,2588276.23,RURAL
SOLDIER,2012,172,11.4847,2588693.412,RURAL
SOLON,2012,2228,10.71202,80140408.48,RURAL PLUS
SOMERS,2012,110,9.50812,2549447.785,RURAL
SOUTH ENGLISH,2012,211,8.37,2950857.776,RURAL
SPENCER,2012,11164,11.84324,382828416,NANO- and MICROPOLITAN
SPILLVILLE,2012,365,8.1,8220955.937,RURAL
SPIRIT LAKE,2012,4941,10.544,271712382.2,URBAN CLUSTER
SPRAGUEVILLE,2012,79,6.14633,1530758.01,RURAL
SPRING HILL,2012,63,7.70658,1025502.853,RURAL
SPRINGBROOK,2012,152,8.1,3289675.191,RURAL
SPRINGVILLE,2012,1084,14.83334,26345764.53,RURAL PLUS
ST. ANSGAR,2012,1115,11.30327,46255218.33,RURAL PLUS
ST. DONATUS,2012,136,5.33047,3524712.933,RURAL
ST. LUCAS,2012,144,11.72921,3505850.019,RURAL
ST. MARYS,2012,126,8.1,2566667.988,RURAL
ST. OLAF,2012,110,15.84491,1669205.969,RURAL
ST. PAUL,2012,127,3.07328,3309473.849,RURAL
STACYVILLE,2012,473,9.88877,11035445.39,RURAL
STANHOPE,2012,418,13.1918,7432038.437,RURAL
STANLEY,2012,123,11.79956,1046560.235,RURAL
STANTON,2012,671,11.30972,11648574.88,RURAL
STANWOOD,2012,673,8.70844,16504206.59,RURAL
STATE CENTER,2012,1480,7.77171,28017325.56,RURAL PLUS
STEAMBOAT ROCK,2012,307,10.56288,4412931.452,RURAL
STOCKPORT,2012,292,8.1,3697192.191,RURAL
STOCKTON,2012,197,8.20893,3322044.041,RURAL
STORM LAKE,2012,10772,13.40173,266687263.3,NANO- and MICROPOLITAN
STORY CITY,2012,3425,8.50061,132727240.1,URBAN CLUSTER
STOUT,2012,217,11.80665,3222464.003,RURAL
STRATFORD,2012,731,16.88576,13430144.6,RURAL
STRAWBERRY POINT,2012,1260,14.87717,24431280.57,RURAL PLUS
STRUBLE,2012,77,8.1,1124104.083,RURAL
STUART,2012,1619,18.32121,49487360.07,RURAL PLUS
SULLY,2012,815,10.5733,23620515.28,RURAL PLUS
SUMNER,2012,2020,13.00263,51803209.16,RURAL PLUS
SUPERIOR,2012,130,7.74845,7961081.949,RURAL
SUTHERLAND,2012,631,16.13687,11215465.32,RURAL
SWALEDALE,2012,164,16.5259,2473782.603,RURAL
SWAN,2012,72,5.51593,1736702.455,RURAL
SWEA CITY,2012,534,18.79888,8142704.225,RURAL
SWISHER,2012,902,8.1,27906974.15,RURAL PLUS
TABOR,2012,1002,8.34893,18001227.57,RURAL PLUS
TAMA,2012,2835,16.40961,49269695.05,URBAN CLUSTER
TEMPLETON,2012,345,11.83023,11627120.05,RURAL
TENNANT,2012,67,5.56325,1701686.965,RURAL
TERRIL,2012,366,9.42215,7708646.364,RURAL
THAYER,2012,59,8.1,441511.5154,RURAL
THOMPSON,2012,490,12.21697,10225583.55,RURAL
THOR,2012,184,8.1,5570316.804,RURAL
THORNBURG,2012,67,7.50269,687759.3466,RURAL
THORNTON,2012,420,13.55458,7516286.806,RURAL
THURMAN,2012,222,7.4157,2567741.896,RURAL
TIFFIN,2012,2245,11.97649,78630418.96,RURAL PLUS
TINGLEY,2012,179,12.9149,1721048.703,RURAL
TIPTON,2012,3184,12.88372,94783714.34,URBAN CLUSTER
TITONKA,2012,474,15.52493,7515043.334,RURAL
TOLEDO,2012,2277,16.84456,56127086.13,RURAL PLUS
TORONTO,2012,125,8.1,1266440.359,RURAL
TRAER,2012,1675,16.48082,41617959.51,RURAL PLUS
TREYNOR,2012,927,9.51477,27150362.7,RURAL PLUS
TRIPOLI,2012,1317,15.79279,24948288.6,RURAL PLUS
TRUESDALE,2012,82,12.32071,832306.2394,RURAL
TRURO,2012,490,10.82173,7717559.708,RURAL
TURIN,2012,66,7.54362,556553.3115,RURAL
UDELL,2012,46,7.38139,395444.7351,RURAL
UNDERWOOD,2012,933,13.97697,22806556.98,RURAL PLUS
UNION,2012,394,10.86721,7923693.455,RURAL
UNIONVILLE,2012,98,8.1,1015109.186,RURAL
UNIVERSITY HEIGHTS,2012,1081,11.0639,50732804.95,RURAL PLUS
UNIVERSITY PARK,2012,486,6.49997,7946070.568,RURAL
URBANA,2012,1440,14.58126,43904803.23,RURAL PLUS
URBANDALE,2012,40203,9.52,2231536669,NANO- and MICROPOLITAN
UTE,2012,364,15.46883,6339210.456,RURAL
VAIL,2012,440,15.33225,6131467.194,RURAL
VALERIA,2012,56,7.84282,627942.6009,RURAL
VAN HORNE,2012,676,13.98403,17616740.82,RURAL
VAN METER,2012,1110,13.90041,27634890.63,RURAL PLUS
VAN WERT,2012,216,8.45475,1694667.538,RURAL
VARINA,2012,70,18.24859,443854.0157,RURAL
VENTURA,2012,713,10.31588,38285841.19,RURAL
VICTOR,2012,880,9.47573,21423442.88,RURAL PLUS
VILLISCA,2012,1227,14.48511,16707381.49,RURAL PLUS
VINCENT,2012,171,7.25213,9538552.699,RURAL
VINING,2012,49,15.98643,672957.0055,RURAL
VINTON,2012,5206,14.59683,124782194.1,NANO- and MICROPOLITAN
VOLGA,2012,209,14.02295,3268739.823,RURAL
WADENA,2012,257,8.93259,2956387.01,RURAL
WAHPETON,2012,355,2.5,171645996,RURAL
WALCOTT,2012,1627,10,85770939.47,RURAL PLUS
WALFORD,2012,1456,8.1,54643078.54,RURAL PLUS
WALKER,2012,797,11.32461,17434224.07,RURAL
WALL LAKE,2012,811,9.0264,21783609.26,RURAL PLUS
WALLINGFORD,2012,187,8.1,4409702.552,RURAL
WALNUT,2012,780,13.4998,20885336.2,RURAL
WAPELLO,2012,2055,12.74923,43814362.62,RURAL PLUS
WASHINGTON,2012,7312,14.97905,185976190,NANO- and MICROPOLITAN
WASHTA,2012,242,14.73055,4126478.923,RURAL
WATERLOO,2012,68535,18.53335,2226412650,NANO- and MICROPOLITAN
WATERVILLE,2012,143,15.97813,1400467.981,RURAL
WAUCOMA,2012,260,8.1,5050230.597,RURAL
WAUKEE,2012,15383,13.50001,559786222.1,NANO- and MICROPOLITAN
WAUKON,2012,3848,11.98231,105035087.8,URBAN CLUSTER
WAVERLY,2012,9998,14.60409,358422028.2,NANO- and MICROPOLITAN
WAYLAND,2012,948,7.35003,18157826.99,RURAL PLUS
WEBB,2012,140,11.77864,3184008.779,RURAL
WEBSTER,2012,73,9.7334,1966473.833,RURAL
WEBSTER CITY,2012,7871,15.9926,191794671,NANO- and MICROPOLITAN
WELDON,2012,120,10.71235,1070036.377,RURAL
WELLMAN,2012,1420,10.48207,32664768.12,RURAL PLUS
WELLSBURG,2012,705,16.44339,15765840.8,RURAL
WELTON,2012,163,10.16586,3671055.055,RURAL
WESLEY,2012,384,13.64074,10413488.68,RURAL
WEST BEND,2012,781,11.98009,26225000.61,RURAL
WEST BRANCH,2012,2338,12.04382,102799281.2,RURAL PLUS
WEST BURLINGTON,2012,2997,9.8,146073602.8,URBAN CLUSTER
WEST CHESTER,2012,147,8.1,2042922.241,RURAL
WEST DES MOINES,2012,58154,12.05,3787269829,NANO- and MICROPOLITAN
WEST LIBERTY,2012,3753,13.57055,72729923.56,URBAN CLUSTER
WEST OKOBOJI,2012,299,2.00922,103288535.4,RURAL
WEST POINT,2012,971,7.34955,24980102.1,RURAL PLUS
WEST UNION,2012,2469,15.4515,65482618.77,RURAL PLUS
WESTFIELD,2012,132,8.1,1585538.066,RURAL
WESTGATE,2012,209,17.00372,2616709.214,RURAL
WESTPHALIA,2012,125,9.13973,2070889.596,RURAL
WESTSIDE,2012,304,11.64959,8889203.718,RURAL
WESTWOOD,2012,111,6,3868445.92,RURAL
WHAT CHEER,2012,638,15.60869,7031330.927,RURAL
WHEATLAND,2012,765,10.01894,16291710.14,RURAL
WHITING,2012,749,11.05683,15010706.99,RURAL
WHITTEMORE,2012,499,11.441,8422733.046,RURAL
WHITTEN,2012,146,11.46848,1515663.193,RURAL
WILLEY,2012,97,9.01832,1476511.768,RURAL
WILLIAMS,2012,337,12.52442,8543668.325,RURAL
WILLIAMSBURG,2012,3068,12.25297,121773479,URBAN CLUSTER
WILLIAMSON,2012,148,12.31028,1357801.46,RURAL
WILTON,2012,2795,13.82672,83420282.13,URBAN CLUSTER
WINDSOR HEIGHTS,2012,5002,13.31486,210788344.4,NANO- and MICROPOLITAN
WINFIELD,2012,1138,10.74431,18896117.42,RURAL PLUS
WINTERSET,2012,5147,15.81096,148491405,NANO- and MICROPOLITAN
WINTHROP,2012,851,8.37,21335606.75,RURAL PLUS
WIOTA,2012,114,12.44042,1987480.974,RURAL
WODEN,2012,223,10.13118,5296649.787,RURAL
WOODBINE,2012,1434,16.05962,37555966.18,RURAL PLUS
WOODBURN,2012,200,13.6151,1852215.263,RURAL
WOODWARD,2012,1510,17.61121,23404980.13,RURAL PLUS
WOOLSTOCK,2012,166,13.53795,4886728.382,RURAL
WORTHINGTON,2012,403,7.94048,9840274.095,RURAL
WYOMING,2012,513,15.71521,10046826.82,RURAL
YALE,2012,240,8.7168,7351421.796,RURAL
YETTER,2012,33,5.99988,4617446.712,RURAL
YORKTOWN,2012,87,14.47187,868681.833,RURAL
ZEARING,2012,541,9.95429,11339139.65,RURAL
ZWINGLE,2012,91,6.73024,1846054.424,RURAL
ACKLEY,2011,1575,20.68347,30449291.87,RURAL PLUS
ACKWORTH,2011,104,2.7128,3439910.645,RURAL
ADAIR,2011,767,14.09665,23382177.35,RURAL
ADEL,2011,3816,13.97479,116261688.3,URBAN CLUSTER
AFTON,2011,846,12.25057,11591443.48,RURAL PLUS
AGENCY,2011,636,8.1,11382823.18,RURAL
AINSWORTH,2011,568,8.1,7735804.479,RURAL
AKRON,2011,1502,13.26208,33293161.41,RURAL PLUS
ALBERT CITY,2011,698,11.72288,16490883.74,RURAL
ALBIA,2011,3814,18.99945,69392977.18,URBAN CLUSTER
ALBION,2011,513,9.82676,8150136.918,RURAL
ALBURNETT,2011,675,13.39877,17293951.38,RURAL
ALDEN,2011,777,13.50539,15639046.16,RURAL
ALEXANDER,2011,174,7.4925,4502320.421,RURAL
ALGONA,2011,5524,14.44359,186000415,NANO- and MICROPOLITAN
ALLEMAN,2011,440,8.76661,18661692.4,RURAL
ALLERTON,2011,498,10.58395,7871202.544,RURAL
ALLISON,2011,1023,16.26662,23254367.04,RURAL PLUS
ALTA,2011,1928,7.9407,40933693,RURAL PLUS
ALTA VISTA,2011,263,13.5866,3798117.124,RURAL
ALTON,2011,1229,13.69821,38187185.64,RURAL PLUS
ALTOONA,2011,15010,9.14369,693355698,NANO- and MICROPOLITAN
ALVORD,2011,198,8.09987,3910063.117,RURAL
AMES,2011,60440,10.84579,1987340270,NANO- and MICROPOLITAN
ANAMOSA,2011,5644,16.08619,106478122.5,NANO- and MICROPOLITAN
ANDOVER,2011,102,8.09506,1811836.441,RURAL
ANDREW,2011,427,8.91668,5818889.864,RURAL
ANITA,2011,961,12.44822,18891985.07,RURAL PLUS
ANKENY,2011,47043,11.17646,2013681196,NANO- and MICROPOLITAN
ANTHON,2011,572,10.34279,9665530.535,RURAL
APLINGTON,2011,1124,15.48724,23085151.06,RURAL PLUS
ARCADIA,2011,487,10.96157,9791179.191,RURAL
ARCHER,2011,129,8.1,2239299.072,RURAL
AREDALE,2011,74,8.1,1511874.524,RURAL
ARION,2011,109,9.9686,1447700.08,RURAL
ARISPE,2011,100,7.83914,1405847.421,RURAL
ARLINGTON,2011,430,14.11207,7031413.411,RURAL
ARMSTRONG,2011,920,11.02357,21864139.37,RURAL PLUS
ARNOLDS PARK,2011,1159,5.50158,200154196,RURAL PLUS
ARTHUR,2011,205,16.78597,3322582.51,RURAL
ASBURY,2011,4709,10.30237,141656867.4,URBAN CLUSTER
ASHTON,2011,447,15.55682,7958081.64,RURAL
ASPINWALL,2011,40,8.53793,4059494.503,RURAL
ATALISSA,2011,311,7.58712,5370514.184,RURAL
ATKINS,2011,1685,8.97969,44836172.02,RURAL PLUS
ATLANTIC,2011,7026,15.77433,176119357.8,NANO- and MICROPOLITAN
AUBURN,2011,318,12.0157,4112316.62,RURAL
AUDUBON,2011,2125,20.72876,40536465.99,RURAL PLUS
AURELIA,2011,1040,12.53599,20339946.19,RURAL PLUS
AURORA,2011,184,9.43961,3670813.339,RURAL
AVOCA,2011,1512,14.06993,50850656.41,RURAL PLUS
AYRSHIRE,2011,142,11.44501,1830461.437,RURAL
BADGER,2011,559,9.88469,9514302.964,RURAL
