"","Tax.Type","Levy.Authority.Code","CITY.NAME","Year","Population","FIPS_PL","county","latitude","longitude","Type","Amount","GDPD.BY.2006","Adjusted.Amount","CITY.SIZE","Levy.Rate","MSA","hub50","miles50","min50","hub25","miles25","min25","hub10","miles10","min10","microMSA","Prop.Tax.Revenue","Per.Capita.Revenue","Group.Per.Capita.Revenue","Per.Capita.Valuation","Group.Tax.Valuation","Group.Per.Capita.Valuation","Group.Levy.Rate","Fiscal.Capacity","Fiscal.Effort","hub_min","QOLjobs_i14","QOLmed_i14","QOLk12_i14","QOLhousing_i14","QOLgovt_i14","QOLchildsrv_i14","QOLseniorsrv_i14","QoL.Average","radius_mi","div_metric","div_metric_nice","value"
"1121","TOTALS","31G291","EPWORTH",2016,1956,1925725,"Dubuque County",42.44,-90.93,"Valuation With G&E Utilities",58163796,117.684883,49423336.75,"RURAL PLUS",10.2,"Dubuque","Dubuque",16.74,23,"Marion",53.06,57,"North Liberty",69.35,79,"Dubuque",504118.0348,257.7290566,0.227884579,25267.55457,1447948778,23418.60257,13.80494341,107.8952277,73.88657598,23,41.6667,56.7901,90.303,66.6667,75.1634,72.549,49.4253,64.6520285714286,NA,NA,NA,NA
"1122","TOTALS","22G188","GARNAVILLO",2016,728,1929910,"Clayton County",42.86,-91.23,"Valuation With G&E Utilities",19653995,117.684883,16700526.45,"RURAL",15.38316,"Dubuque","Dubuque",49,62,"Marion",77.67,91,"Waverly",74.07,87,"Dubuque",256906.8704,352.8940527,0.43116756,22940.28358,513304327.5,22300.12718,12.31719242,102.8706401,124.891773,62,33.9506,59.6774,73.3333,57.2327,63.0952,70.2128,58,59.3574285714286,NA,NA,NA,NA
"1123","TOTALS","28G262","HOPKINTON",2016,611,1937155,"Delaware County",42.34,-91.24,"Valuation With G&E Utilities",13512714,117.684883,11482115.34,"RURAL",14.11897,"Dubuque","Dubuque",39.66,45,"Marion",38.74,48,"North Liberty",56.32,70,"Dubuque",162115.642,265.328383,0.43116756,18792.3328,513304327.5,22300.12718,12.31719242,84.27007006,114.6281516,45,27.0833,60.4938,82.0988,48.366,64.4444,54.7009,61.1111,56.8997571428571,NA,NA,NA,NA
"1124","TOTALS","49G458","SABULA",2016,560,1969510,"Jackson County",42.06,-90.17,"Valuation With G&E Utilities",16845980,117.684883,14314480.82,"RURAL",11.6276,"Dubuque","Dubuque",44.7,52,"Clinton",17.9,24,"Muscatine",87.26,93,"Clinton, microMSA",166443.0572,297.219745,0.43116756,25561.5729,513304327.5,22300.12718,12.31719242,114.6252337,94.40138309,24,12.963,35.5556,54.386,40.1961,55.814,36.6667,34.8485,38.6328428571429,NA,NA,NA,NA
"1125","TOTALS","03G015","WAUKON",2016,3691,1982740,"Allamakee County",43.26,-91.47,"Valuation With G&E Utilities",128285050,117.684883,109007246.1,"URBAN CLUSTER",12.25223,"Dubuque","Dubuque",83.79,104,"Cedar Falls",96.45,107,"Waverly",82.6,95,"Waterloo-Cedar Falls",1335581.851,361.8482392,0.118932775,29533.25552,1222032852,27939.20418,15.67644298,105.7054286,78.15695188,95,25.5952,78.3069,71.5152,49.3827,58.0247,60.1852,53.4884,56.6426142857143,NA,NA,NA,NA
"1126","TOTALS","31G291","EPWORTH",2015,1944,1925725,"Dubuque County",42.44,-90.93,"Valuation With G&E Utilities",55605507,116.7492211,47628161.02,"RURAL PLUS",10.2,"Dubuque","Dubuque",16.74,23,"Marion",53.06,57,"North Liberty",69.35,79,"Dubuque",485807.2424,249.9008448,0.215684599,24500.08283,1410335295,22697.55528,13.57347092,107.9415053,75.14658601,23,41.6667,56.7901,90.303,66.6667,75.1634,72.549,49.4253,64.6520285714286,NA,NA,NA,NA
"1127","TOTALS","22G188","GARNAVILLO",2015,734,1929910,"Clayton County",42.86,-91.23,"Valuation With G&E Utilities",19638985,116.7492211,16821512.66,"RURAL",15.28166,"Dubuque","Dubuque",49,62,"Marion",77.67,91,"Waverly",74.07,87,"Dubuque",257060.6371,350.2188517,0.417603485,22917.59218,503487772,21756.45026,12.28585009,105.3370007,124.3842297,62,33.9506,59.6774,73.3333,57.2327,63.0952,70.2128,58,59.3574285714286,NA,NA,NA,NA
"1128","TOTALS","28G262","HOPKINTON",2015,614,1937155,"Delaware County",42.34,-91.24,"Valuation With G&E Utilities",13135951,116.7492211,11251424.96,"RURAL",14.47383,"Dubuque","Dubuque",39.66,45,"Marion",38.74,48,"North Liberty",56.32,70,"Dubuque",162851.2121,265.2299872,0.417603485,18324.79635,503487772,21756.45026,12.28585009,84.22695858,117.8089419,45,27.0833,60.4938,82.0988,48.366,64.4444,54.7009,61.1111,56.8997571428571,NA,NA,NA,NA
"1129","TOTALS","49G458","SABULA",2015,561,1969510,"Jackson County",42.06,-90.17,"Valuation With G&E Utilities",16901271,116.7492211,14476559.97,"RURAL",11.60481,"Dubuque","Dubuque",44.7,52,"Clinton",17.9,24,"Muscatine",87.26,93,"Clinton, microMSA",167997.7279,299.4611905,0.417603485,25804.91973,503487772,21756.45026,12.28585009,118.6081342,94.45671169,24,12.963,35.5556,54.386,40.1961,55.814,36.6667,34.8485,38.6328428571429,NA,NA,NA,NA
"1130","TOTALS","03G015","WAUKON",2015,3717,1982740,"Allamakee County",43.26,-91.47,"Valuation With G&E Utilities",126783149,116.7492211,108594428.2,"URBAN CLUSTER",12.15592,"Dubuque","Dubuque",83.79,104,"Cedar Falls",96.45,107,"Waverly",82.6,95,"Waterloo-Cedar Falls",1320065.181,355.1426368,0.112742792,29215.61156,1167224042,26583.40261,15.72642135,109.9017006,77.29616122,95,25.5952,78.3069,71.5152,49.3827,58.0247,60.1852,53.4884,56.6426142857143,NA,NA,NA,NA
"1131","TOTALS","31G291","EPWORTH",2014,1952,1925725,"Dubuque County",42.44,-90.93,"Valuation With G&E Utilities",53750208,115.5210542,46528495.07,"RURAL PLUS",10.45898,"Dubuque","Dubuque",16.74,23,"Marion",53.06,57,"North Liberty",69.35,79,"Dubuque",486640.5994,249.3035857,0.209317203,23836.3192,1397369049,22372.9394,13.47415518,106.5408473,77.62252891,23,41.6667,56.7901,90.303,66.6667,75.1634,72.549,49.4253,64.6520285714286,5,"ag_prop","Proportion of land dedicated to ag",0.532783627528391
"1132","TOTALS","31G291","EPWORTH",2014,1952,1925725,"Dubuque County",42.44,-90.93,"Valuation With G&E Utilities",53750208,115.5210542,46528495.07,"RURAL PLUS",10.45898,"Dubuque","Dubuque",16.74,23,"Marion",53.06,57,"North Liberty",69.35,79,"Dubuque",486640.5994,249.3035857,0.209317203,23836.3192,1397369049,22372.9394,13.47415518,106.5408473,77.62252891,23,41.6667,56.7901,90.303,66.6667,75.1634,72.549,49.4253,64.6520285714286,5,"ncrops","Number of unique crops grown",10
"1133","TOTALS","31G291","EPWORTH",2014,1952,1925725,"Dubuque County",42.44,-90.93,"Valuation With G&E Utilities",53750208,115.5210542,46528495.07,"RURAL PLUS",10.45898,"Dubuque","Dubuque",16.74,23,"Marion",53.06,57,"North Liberty",69.35,79,"Dubuque",486640.5994,249.3035857,0.209317203,23836.3192,1397369049,22372.9394,13.47415518,106.5408473,77.62252891,23,41.6667,56.7901,90.303,66.6667,75.1634,72.549,49.4253,64.6520285714286,5,"shan_div_h","Shannon's Diversity Index",0.943152172596056
"1134","TOTALS","31G291","EPWORTH",2014,1952,1925725,"Dubuque County",42.44,-90.93,"Valuation With G&E Utilities",53750208,115.5210542,46528495.07,"RURAL PLUS",10.45898,"Dubuque","Dubuque",16.74,23,"Marion",53.06,57,"North Liberty",69.35,79,"Dubuque",486640.5994,249.3035857,0.209317203,23836.3192,1397369049,22372.9394,13.47415518,106.5408473,77.62252891,23,41.6667,56.7901,90.303,66.6667,75.1634,72.549,49.4253,64.6520285714286,5,"shan_e","Shannon's Evenness Index",0.40960578415353
"1135","TOTALS","31G291","EPWORTH",2014,1952,1925725,"Dubuque County",42.44,-90.93,"Valuation With G&E Utilities",53750208,115.5210542,46528495.07,"RURAL PLUS",10.45898,"Dubuque","Dubuque",16.74,23,"Marion",53.06,57,"North Liberty",69.35,79,"Dubuque",486640.5994,249.3035857,0.209317203,23836.3192,1397369049,22372.9394,13.47415518,106.5408473,77.62252891,23,41.6667,56.7901,90.303,66.6667,75.1634,72.549,49.4253,64.6520285714286,5,"simp_d1","Simpson's Diveristy Index, Chance",0.483746395879596
"1136","TOTALS","31G291","EPWORTH",2014,1952,1925725,"Dubuque County",42.44,-90.93,"Valuation With G&E Utilities",53750208,115.5210542,46528495.07,"RURAL PLUS",10.45898,"Dubuque","Dubuque",16.74,23,"Marion",53.06,57,"North Liberty",69.35,79,"Dubuque",486640.5994,249.3035857,0.209317203,23836.3192,1397369049,22372.9394,13.47415518,106.5408473,77.62252891,23,41.6667,56.7901,90.303,66.6667,75.1634,72.549,49.4253,64.6520285714286,5,"simp_e","Simpson's Evenness Index",0.193703248174665
"1137","TOTALS","22G188","GARNAVILLO",2014,734,1929910,"Clayton County",42.86,-91.23,"Valuation With G&E Utilities",19145533,115.5210542,16573197.96,"RURAL",15.54038,"Dubuque","Dubuque",49,62,"Marion",77.67,91,"Waverly",74.07,87,"Dubuque",257553.7942,350.8907278,0.414698025,22579.28878,498305554.8,21465.73425,12.40378367,105.1875912,125.2874156,62,33.9506,59.6774,73.3333,57.2327,63.0952,70.2128,58,59.3574285714286,5,"ag_prop","Proportion of land dedicated to ag",0.561748416049092
"1138","TOTALS","22G188","GARNAVILLO",2014,734,1929910,"Clayton County",42.86,-91.23,"Valuation With G&E Utilities",19145533,115.5210542,16573197.96,"RURAL",15.54038,"Dubuque","Dubuque",49,62,"Marion",77.67,91,"Waverly",74.07,87,"Dubuque",257553.7942,350.8907278,0.414698025,22579.28878,498305554.8,21465.73425,12.40378367,105.1875912,125.2874156,62,33.9506,59.6774,73.3333,57.2327,63.0952,70.2128,58,59.3574285714286,5,"ncrops","Number of unique crops grown",8
"1139","TOTALS","22G188","GARNAVILLO",2014,734,1929910,"Clayton County",42.86,-91.23,"Valuation With G&E Utilities",19145533,115.5210542,16573197.96,"RURAL",15.54038,"Dubuque","Dubuque",49,62,"Marion",77.67,91,"Waverly",74.07,87,"Dubuque",257553.7942,350.8907278,0.414698025,22579.28878,498305554.8,21465.73425,12.40378367,105.1875912,125.2874156,62,33.9506,59.6774,73.3333,57.2327,63.0952,70.2128,58,59.3574285714286,5,"shan_div_h","Shannon's Diversity Index",0.813111500412882
"1140","TOTALS","22G188","GARNAVILLO",2014,734,1929910,"Clayton County",42.86,-91.23,"Valuation With G&E Utilities",19145533,115.5210542,16573197.96,"RURAL",15.54038,"Dubuque","Dubuque",49,62,"Marion",77.67,91,"Waverly",74.07,87,"Dubuque",257553.7942,350.8907278,0.414698025,22579.28878,498305554.8,21465.73425,12.40378367,105.1875912,125.2874156,62,33.9506,59.6774,73.3333,57.2327,63.0952,70.2128,58,59.3574285714286,5,"shan_e","Shannon's Evenness Index",0.39102397644515
"1141","TOTALS","22G188","GARNAVILLO",2014,734,1929910,"Clayton County",42.86,-91.23,"Valuation With G&E Utilities",19145533,115.5210542,16573197.96,"RURAL",15.54038,"Dubuque","Dubuque",49,62,"Marion",77.67,91,"Waverly",74.07,87,"Dubuque",257553.7942,350.8907278,0.414698025,22579.28878,498305554.8,21465.73425,12.40378367,105.1875912,125.2874156,62,33.9506,59.6774,73.3333,57.2327,63.0952,70.2128,58,59.3574285714286,5,"simp_d1","Simpson's Diveristy Index, Chance",0.45539988588669
"1142","TOTALS","22G188","GARNAVILLO",2014,734,1929910,"Clayton County",42.86,-91.23,"Valuation With G&E Utilities",19145533,115.5210542,16573197.96,"RURAL",15.54038,"Dubuque","Dubuque",49,62,"Marion",77.67,91,"Waverly",74.07,87,"Dubuque",257553.7942,350.8907278,0.414698025,22579.28878,498305554.8,21465.73425,12.40378367,105.1875912,125.2874156,62,33.9506,59.6774,73.3333,57.2327,63.0952,70.2128,58,59.3574285714286,5,"simp_e","Simpson's Evenness Index",0.229526209709887
"1143","TOTALS","28G262","HOPKINTON",2014,612,1937155,"Delaware County",42.34,-91.24,"Valuation With G&E Utilities",12787873,115.5210542,11069733.64,"RURAL",14.12448,"Dubuque","Dubuque",39.66,45,"Marion",38.74,48,"North Liberty",56.32,70,"Dubuque",156354.2315,255.4807703,0.414698025,18087.80007,498305554.8,21465.73425,12.40378367,84.26359826,113.8723503,45,27.0833,60.4938,82.0988,48.366,64.4444,54.7009,61.1111,56.8997571428571,5,"ag_prop","Proportion of land dedicated to ag",0.518411785455915
"1144","TOTALS","28G262","HOPKINTON",2014,612,1937155,"Delaware County",42.34,-91.24,"Valuation With G&E Utilities",12787873,115.5210542,11069733.64,"RURAL",14.12448,"Dubuque","Dubuque",39.66,45,"Marion",38.74,48,"North Liberty",56.32,70,"Dubuque",156354.2315,255.4807703,0.414698025,18087.80007,498305554.8,21465.73425,12.40378367,84.26359826,113.8723503,45,27.0833,60.4938,82.0988,48.366,64.4444,54.7009,61.1111,56.8997571428571,5,"ncrops","Number of unique crops grown",9
"1145","TOTALS","28G262","HOPKINTON",2014,612,1937155,"Delaware County",42.34,-91.24,"Valuation With G&E Utilities",12787873,115.5210542,11069733.64,"RURAL",14.12448,"Dubuque","Dubuque",39.66,45,"Marion",38.74,48,"North Liberty",56.32,70,"Dubuque",156354.2315,255.4807703,0.414698025,18087.80007,498305554.8,21465.73425,12.40378367,84.26359826,113.8723503,45,27.0833,60.4938,82.0988,48.366,64.4444,54.7009,61.1111,56.8997571428571,5,"shan_div_h","Shannon's Diversity Index",0.845044191993271
"1146","TOTALS","28G262","HOPKINTON",2014,612,1937155,"Delaware County",42.34,-91.24,"Valuation With G&E Utilities",12787873,115.5210542,11069733.64,"RURAL",14.12448,"Dubuque","Dubuque",39.66,45,"Marion",38.74,48,"North Liberty",56.32,70,"Dubuque",156354.2315,255.4807703,0.414698025,18087.80007,498305554.8,21465.73425,12.40378367,84.26359826,113.8723503,45,27.0833,60.4938,82.0988,48.366,64.4444,54.7009,61.1111,56.8997571428571,5,"shan_e","Shannon's Evenness Index",0.384596185892728
"1147","TOTALS","28G262","HOPKINTON",2014,612,1937155,"Delaware County",42.34,-91.24,"Valuation With G&E Utilities",12787873,115.5210542,11069733.64,"RURAL",14.12448,"Dubuque","Dubuque",39.66,45,"Marion",38.74,48,"North Liberty",56.32,70,"Dubuque",156354.2315,255.4807703,0.414698025,18087.80007,498305554.8,21465.73425,12.40378367,84.26359826,113.8723503,45,27.0833,60.4938,82.0988,48.366,64.4444,54.7009,61.1111,56.8997571428571,5,"simp_d1","Simpson's Diveristy Index, Chance",0.451970098292454
"1148","TOTALS","28G262","HOPKINTON",2014,612,1937155,"Delaware County",42.34,-91.24,"Valuation With G&E Utilities",12787873,115.5210542,11069733.64,"RURAL",14.12448,"Dubuque","Dubuque",39.66,45,"Marion",38.74,48,"North Liberty",56.32,70,"Dubuque",156354.2315,255.4807703,0.414698025,18087.80007,498305554.8,21465.73425,12.40378367,84.26359826,113.8723503,45,27.0833,60.4938,82.0988,48.366,64.4444,54.7009,61.1111,56.8997571428571,5,"simp_e","Simpson's Evenness Index",0.202746439135734
"1149","TOTALS","49G458","SABULA",2014,566,1969510,"Jackson County",42.06,-90.17,"Valuation With G&E Utilities",16480757,115.5210542,14266453.09,"RURAL",10.81719,"Dubuque","Dubuque",44.7,52,"Clinton",17.9,24,"Muscatine",87.26,93,"Clinton, microMSA",154322.9337,272.6553598,0.414698025,25205.7475,498305554.8,21465.73425,12.40378367,117.4231788,87.20879277,24,12.963,35.5556,54.386,40.1961,55.814,36.6667,34.8485,38.6328428571429,5,"ag_prop","Proportion of land dedicated to ag",0.288079173899816
"1150","TOTALS","49G458","SABULA",2014,566,1969510,"Jackson County",42.06,-90.17,"Valuation With G&E Utilities",16480757,115.5210542,14266453.09,"RURAL",10.81719,"Dubuque","Dubuque",44.7,52,"Clinton",17.9,24,"Muscatine",87.26,93,"Clinton, microMSA",154322.9337,272.6553598,0.414698025,25205.7475,498305554.8,21465.73425,12.40378367,117.4231788,87.20879277,24,12.963,35.5556,54.386,40.1961,55.814,36.6667,34.8485,38.6328428571429,5,"ncrops","Number of unique crops grown",9
"1151","TOTALS","49G458","SABULA",2014,566,1969510,"Jackson County",42.06,-90.17,"Valuation With G&E Utilities",16480757,115.5210542,14266453.09,"RURAL",10.81719,"Dubuque","Dubuque",44.7,52,"Clinton",17.9,24,"Muscatine",87.26,93,"Clinton, microMSA",154322.9337,272.6553598,0.414698025,25205.7475,498305554.8,21465.73425,12.40378367,117.4231788,87.20879277,24,12.963,35.5556,54.386,40.1961,55.814,36.6667,34.8485,38.6328428571429,5,"shan_div_h","Shannon's Diversity Index",1.01988380519296
"1152","TOTALS","49G458","SABULA",2014,566,1969510,"Jackson County",42.06,-90.17,"Valuation With G&E Utilities",16480757,115.5210542,14266453.09,"RURAL",10.81719,"Dubuque","Dubuque",44.7,52,"Clinton",17.9,24,"Muscatine",87.26,93,"Clinton, microMSA",154322.9337,272.6553598,0.414698025,25205.7475,498305554.8,21465.73425,12.40378367,117.4231788,87.20879277,24,12.963,35.5556,54.386,40.1961,55.814,36.6667,34.8485,38.6328428571429,5,"shan_e","Shannon's Evenness Index",0.464169123044039
"1153","TOTALS","49G458","SABULA",2014,566,1969510,"Jackson County",42.06,-90.17,"Valuation With G&E Utilities",16480757,115.5210542,14266453.09,"RURAL",10.81719,"Dubuque","Dubuque",44.7,52,"Clinton",17.9,24,"Muscatine",87.26,93,"Clinton, microMSA",154322.9337,272.6553598,0.414698025,25205.7475,498305554.8,21465.73425,12.40378367,117.4231788,87.20879277,24,12.963,35.5556,54.386,40.1961,55.814,36.6667,34.8485,38.6328428571429,5,"simp_d1","Simpson's Diveristy Index, Chance",0.547748677105321
"1154","TOTALS","49G458","SABULA",2014,566,1969510,"Jackson County",42.06,-90.17,"Valuation With G&E Utilities",16480757,115.5210542,14266453.09,"RURAL",10.81719,"Dubuque","Dubuque",44.7,52,"Clinton",17.9,24,"Muscatine",87.26,93,"Clinton, microMSA",154322.9337,272.6553598,0.414698025,25205.7475,498305554.8,21465.73425,12.40378367,117.4231788,87.20879277,24,12.963,35.5556,54.386,40.1961,55.814,36.6667,34.8485,38.6328428571429,5,"simp_e","Simpson's Evenness Index",0.245684435813108
"1155","TOTALS","03G015","WAUKON",2014,3770,1982740,"Allamakee County",43.26,-91.47,"Valuation With G&E Utilities",126968814,115.5210542,109909674,"URBAN CLUSTER",12.09924,"Dubuque","Dubuque",83.79,104,"Cedar Falls",96.45,107,"Waverly",82.6,95,"Waterloo-Cedar Falls",1329823.524,352.7383351,0.107406185,29153.75967,1163383309,26320.29387,15.20519894,110.7653274,79.57304633,95,25.5952,78.3069,71.5152,49.3827,58.0247,60.1852,53.4884,56.6426142857143,5,"ag_prop","Proportion of land dedicated to ag",0.428125467239965
"1156","TOTALS","03G015","WAUKON",2014,3770,1982740,"Allamakee County",43.26,-91.47,"Valuation With G&E Utilities",126968814,115.5210542,109909674,"URBAN CLUSTER",12.09924,"Dubuque","Dubuque",83.79,104,"Cedar Falls",96.45,107,"Waverly",82.6,95,"Waterloo-Cedar Falls",1329823.524,352.7383351,0.107406185,29153.75967,1163383309,26320.29387,15.20519894,110.7653274,79.57304633,95,25.5952,78.3069,71.5152,49.3827,58.0247,60.1852,53.4884,56.6426142857143,5,"ncrops","Number of unique crops grown",11
"1157","TOTALS","03G015","WAUKON",2014,3770,1982740,"Allamakee County",43.26,-91.47,"Valuation With G&E Utilities",126968814,115.5210542,109909674,"URBAN CLUSTER",12.09924,"Dubuque","Dubuque",83.79,104,"Cedar Falls",96.45,107,"Waverly",82.6,95,"Waterloo-Cedar Falls",1329823.524,352.7383351,0.107406185,29153.75967,1163383309,26320.29387,15.20519894,110.7653274,79.57304633,95,25.5952,78.3069,71.5152,49.3827,58.0247,60.1852,53.4884,56.6426142857143,5,"shan_div_h","Shannon's Diversity Index",1.09079781696129
"1158","TOTALS","03G015","WAUKON",2014,3770,1982740,"Allamakee County",43.26,-91.47,"Valuation With G&E Utilities",126968814,115.5210542,109909674,"URBAN CLUSTER",12.09924,"Dubuque","Dubuque",83.79,104,"Cedar Falls",96.45,107,"Waverly",82.6,95,"Waterloo-Cedar Falls",1329823.524,352.7383351,0.107406185,29153.75967,1163383309,26320.29387,15.20519894,110.7653274,79.57304633,95,25.5952,78.3069,71.5152,49.3827,58.0247,60.1852,53.4884,56.6426142857143,5,"shan_e","Shannon's Evenness Index",0.454898022167716
"1159","TOTALS","03G015","WAUKON",2014,3770,1982740,"Allamakee County",43.26,-91.47,"Valuation With G&E Utilities",126968814,115.5210542,109909674,"URBAN CLUSTER",12.09924,"Dubuque","Dubuque",83.79,104,"Cedar Falls",96.45,107,"Waverly",82.6,95,"Waterloo-Cedar Falls",1329823.524,352.7383351,0.107406185,29153.75967,1163383309,26320.29387,15.20519894,110.7653274,79.57304633,95,25.5952,78.3069,71.5152,49.3827,58.0247,60.1852,53.4884,56.6426142857143,5,"simp_d1","Simpson's Diveristy Index, Chance",0.596920591218723
"1160","TOTALS","03G015","WAUKON",2014,3770,1982740,"Allamakee County",43.26,-91.47,"Valuation With G&E Utilities",126968814,115.5210542,109909674,"URBAN CLUSTER",12.09924,"Dubuque","Dubuque",83.79,104,"Cedar Falls",96.45,107,"Waverly",82.6,95,"Waterloo-Cedar Falls",1329823.524,352.7383351,0.107406185,29153.75967,1163383309,26320.29387,15.20519894,110.7653274,79.57304633,95,25.5952,78.3069,71.5152,49.3827,58.0247,60.1852,53.4884,56.6426142857143,5,"simp_e","Simpson's Evenness Index",0.225536430114248
"1161","TOTALS","31G291","EPWORTH",2013,1929,1925725,"Dubuque County",42.44,-90.93,"Valuation With G&E Utilities",50557455,113.5035049,44542637.73,"RURAL PLUS",10.81434,"Dubuque","Dubuque",16.74,23,"Marion",53.06,57,"North Liberty",69.35,79,"Dubuque",481699.2289,249.7144784,0.210306144,23091.05118,1391759358,22247.85968,13.65105843,103.7899893,79.21979132,23,41.6667,56.7901,90.303,66.6667,75.1634,72.549,49.4253,64.6520285714286,NA,NA,NA,NA
"1162","TOTALS","22G188","GARNAVILLO",2013,735,1929910,"Clayton County",42.86,-91.23,"Valuation With G&E Utilities",18839149,113.5035049,16597856.62,"RURAL",15.18284,"Dubuque","Dubuque",49,62,"Marion",77.67,91,"Waverly",74.07,87,"Dubuque",252002.6014,342.8606821,0.416096456,22582.11785,495544290.4,21285.35245,12.56718268,106.09229,120.8133946,62,33.9506,59.6774,73.3333,57.2327,63.0952,70.2128,58,59.3574285714286,NA,NA,NA,NA
"1163","TOTALS","28G262","HOPKINTON",2013,615,1937155,"Delaware County",42.34,-91.24,"Valuation With G&E Utilities",12752182,113.5035049,11235055.7,"RURAL",14.12941,"Dubuque","Dubuque",39.66,45,"Marion",38.74,48,"North Liberty",56.32,70,"Dubuque",158744.7084,258.121477,0.416096456,18268.38325,495544290.4,21285.35245,12.56718268,85.82607827,112.4310067,45,27.0833,60.4938,82.0988,48.366,64.4444,54.7009,61.1111,56.8997571428571,NA,NA,NA,NA
"1164","TOTALS","49G458","SABULA",2013,571,1969510,"Jackson County",42.06,-90.17,"Valuation With G&E Utilities",16306564,113.5035049,14366573.1,"RURAL",11.67391,"Dubuque","Dubuque",44.7,52,"Clinton",17.9,24,"Muscatine",87.26,93,"Clinton, microMSA",167714.0813,293.7199323,0.416096456,25160.3732,495544290.4,21285.35245,12.56718268,118.2051049,92.89202121,24,12.963,35.5556,54.386,40.1961,55.814,36.6667,34.8485,38.6328428571429,NA,NA,NA,NA
"1165","TOTALS","03G015","WAUKON",2013,3816,1982740,"Allamakee County",43.26,-91.47,"Valuation With G&E Utilities",121467704,113.5035049,107016698.8,"URBAN CLUSTER",11.87638,"Dubuque","Dubuque",83.79,104,"Cedar Falls",96.45,107,"Waverly",82.6,95,"Waterloo-Cedar Falls",1270970.982,333.0636744,0.112157087,28044.20829,1169235721,26340.07031,15.87385015,106.4697549,74.81726164,95,25.5952,78.3069,71.5152,49.3827,58.0247,60.1852,53.4884,56.6426142857143,NA,NA,NA,NA
"1166","TOTALS","31G291","EPWORTH",2012,1921,1925725,"Dubuque County",42.44,-90.93,"Valuation With G&E Utilities",47647092,111.4620985,42747348.79,"RURAL PLUS",10.95,"Dubuque","Dubuque",16.74,23,"Marion",53.06,57,"North Liberty",69.35,79,"Dubuque",468083.4693,243.6665639,0.205790404,22252.65424,1350390266,21552.79333,13.83505197,103.2471935,79.1467934,23,41.6667,56.7901,90.303,66.6667,75.1634,72.549,49.4253,64.6520285714286,NA,NA,NA,NA
